Am master and owner M 53
The speaker may order M 53
The speaker now comes M 53
The speaker that evening M 47
The speaker that night M 66
The speaker then added M 44
The speaker then again M 111
The speaker then asked M 233
The speaker then calls M 50
The speaker then dwelt M 59
The speaker then gives M 51
The speaker then makes M 44
The speaker then moves M 43
The speaker then ruled M 71
The speaker then takes M 53
The speaker then turns M 91
The speaker was about M 249
The speaker was asked M 193
The speaker was aware M 71
The speaker was close M 47
The speaker was given M 146
The speaker was looking M 86
The speaker was major M 105
The speaker was quite M 102
The speaker was rather M 67
The speaker was right M 241
The speaker was seated M 90
The speaker was sitting M 102
The speaker was still M 133
The speaker who fails M 83
The speaker who gives M 49
The speaker who knows M 140
The speaker who looks M 52
The speaker who makes M 108
The speaker who seeks M 45
The speaker who thinks M 42
The speaker who wants M 107
The speaker who would M 148
The special and local M 43
The special tax rules M 66
The special use value M 74
The speech and action M 98
The speech and entry M 49
The speech and music M 42
The speech and press M 357
The speech and voice M 105
The speech and writing M 250
The speech being ended M 125
The speech for which M 63
The speech has never M 41
The speech now lives M 48
The speech that frees M 50
The speech was about M 220
The speech was aimed M 60
The speech was based M 64
The speech was brief M 172
The speech was ended M 40
The speech was first M 347
The speech was fully M 72
The speech was given M 1257
The speech was later M 280
The speech was never M 270
The speech was quite M 97
The speech was rather M 89
The speech was really M 117
The speech was short M 312
The speech was still M 143
The speech was taken M 88
The speech was worthy M 57
The speech with which M 1085
The spirit and beauty M 64
The spirit and feeling M 196
The spirit and force M 106
The spirit and forms M 766
The spirit and habit M 79
The spirit and ideals M 198
The spirit and method M 317
The spirit and poetry M 72
The spirit and power M 596
The spirit and pride M 85
The spirit and reason M 75
The spirit and scope M 46
The spirit and sense M 61
The spirit and social M 94
The spirit and space M 173
The spirit and style M 229
The spirit and teaching M 101
The spirit and terms M 74
The spirit and vigor M 52
The spirit can never M 122
The spirit had taken M 42
The spirit has given M 175
The spirit has moved M 63
The spirit has taken M 56
The spirit that built M 88
The spirit that comes M 81
The spirit that could M 75
The spirit that dwelt M 188
The spirit that gives M 81
The spirit that lives M 216
The spirit that makes M 212
The spirit that moved M 362
The spirit that moves M 2247
The spirit that ruled M 135
The spirit that rules M 62
The spirit that seeks M 50
The spirit that spite M 44
The spirit that urged M 51
The spirit that works M 94
The spirit that would M 236
The spirit too comes M 111
The spirit too helps M 68
The spirit was asked M 62
The spirit was given M 428
The spirit was nearly M 74
The spirit was never M 42
The spirit was still M 184
The spirit was strong M 111
The spirit was taken M 51
The spirit was willing M 1108
The spirit who lives M 61
The spirit with which M 3276
The square and round M 136
The square was alive M 72
The square was black M 83
The square was built M 158
The square was empty M 693
The square was filling M 51
The square was first M 92
The square was given M 46
The square was lined M 136
The square was named M 244
The square was nearly M 47
The square was never M 51
The square was quiet M 162
The square was quite M 52
The square was small M 44
The square was still M 272
The stable and coach M 61
The stable was built M 78
The stable was empty M 142
The stable was quiet M 70
The stable was small M 41
The stages and steps M 64
The stages are based M 139
The stages are denial M 56
The stages are given M 61
The stages are often M 60
The stages are shown M 161
The standing and running M 127
The standing and sitting M 121
The standing dead trees M 43
The starting and final M 60
The starting and running M 307
The starting and speed M 103
The starting was worse M 44
The starts and stops M 67
The states and local M 639
The states and small M 249
The states and state M 100
The states are about M 48
The states are equal M 47
The states are every M 68
The states are given M 311
The states are really M 41
The states are seeking M 40
The states are shown M 101
The states are still M 508
The states are under M 175
The states can never M 149
The states for which M 225
The states had given M 129
The states had never M 113
The states had often M 48
The states had power M 40
The states that allow M 105
The states that still M 47
The states that would M 64
